PokerStars Tournament #3916851811, No Limit Hold'em
  481: Joris2210 (Belgium), 
  482: xotinh0 (Brazil), 
  483: Fezitz [2] (Brazil), 
  484: LuckyDude343 [3] (United Kingdom), 
  485: SobeeDF (United Kingdom), 
  486: Santocx (Venezuela), 
  487: marlon ol307 (Brazil), 
  488: thaiisfl (Brazil), 
  489: Kuringa_Gyn (Brazil), 
  490: darkpae (Chile), 
  491: IMorningStar666 (Brazil), 
  492: marcuswagner (Brazil), 
  493: 394325aa [2] (United Kingdom), 
  494: Peter Strat (Brazil), 
  495: Hmaia788 (Brazil), 
  496: roby_19741 (Romania), 
  497: barryrussell (United Kingdom), 
  498: IvoCongonhas (Brazil), 
  499: MarioDutraJR (Brazil), 
  500: Logan101js [2] (Canada), 
  501: trembaoso (Brazil), 
  502: pepajo13 [2] (Isle Of Man), 
  503: nikkib9195E (Germany), 
  504: ZhekaDOM (Kazakhstan), 
  505: don tibu (Argentina), 
  506: Sebo Tulio (Argentina), 
  507: snobhaze88 (Belgium), 
  508: Fezitz (Brazil), 
  509: blostaco (Brazil), 
  510: TheDomotron (United Kingdom), 
  511: Pappis96 (Brazil), 
  512: bogdanel27 (Romania), 
  513: tiag1 (Brazil), 
  514: I_RaisyDaizy_I (Malta), 
  515: jackpot875 (Germany), 
  516: jehe98 (Brazil), 
  517: Wilczynskiii (Brazil), 
  518: Mimick020219 (Canada), 
  519: paulo9290 (Brazil), 
  520: Benvenuti 98 (Brazil), 
  521: OutsideHuman [2] (Estonia), 
  522: BrenoSecchin (Brazil), 
  523: TCNarcology (Austria), 
  524: OR1917mimohh (Bulgaria), 
  525: LuckyDude343 [2] (United Kingdom), 
  526: sqmpork (Sweden), 
  527: Kredefyr (Denmark), 
  528: LuckyDude343 (United Kingdom), 
  529: nfilipov1989 (Bulgaria), 
  530: btnmng (Mongolia), 
  531: A.Marichescu (Germany), 
  532: qboris (Slovenia), 
  533: ucolombianu (Brazil), 
  534: titolv98 (Belgium), 
  535: pitty22 (Argentina), 
  536: xcdbhz (Brazil), 
  537: blackleaver220 (Greece), 
  538: FFtonny (Brazil), 
  539: Mariana Caet (Brazil), 
  540: flintwood123 (Canada), 
  541: 394325aa (United Kingdom), 
  542: East1655 [2] (Finland), 
  543: GoodmanAR (Argentina), 
  544: megges2000 (Germany), 
  545: Henk88 (Germany), 
  546: mathutha97 (Brazil), 
  547: Spectro150 (Brazil), 
  548: PAMPAGR [2] (Argentina), 
