PokerStars Tournament #3911960035, No Limit Hold'em
  535: pangagui (Brazil), 
  536: Coringahan (Brazil), 
  537: Guspichkata (Bulgaria), 
  538: Bozo Bozal [2] (Brazil), 
  539: $$$CAMEL.T86 [2] (Ukraine), 
  540: AJIeKc19 (Uzbekistan), 
  541: sanuk7 [2] (United Kingdom), 
  542: TheGodFish72 (Brazil), 
  543: R.Balic (Germany), 
  544: marthmer12 (Germany), 
  545: pancser008 (Hungary), 
  546: Reschini08 (Argentina), 
  547: Lxxz (Brazil), 
  548: REDHEAD1134 (Canada), 
  549: Red Salamander (Belarus), 
  550: dj-tsr1234 (United Kingdom), 
  551: leoommoreira (Brazil), 
  552: BoGo_Bra1n (Bulgaria), 
  553: betelio2837 (Brazil), 
  554: Daniel110107 (Austria), 
  555: Mariosss21 (Greece), 
  556: JamJars123 (United Kingdom), 
  557: Pachekowski (Brazil), 
  558: Magko13 [2] (Austria), 
  559: dorik1 (Kazakhstan), 
  560: kalmarzlv (Latvia), 
  561: john20149534 (United Kingdom), 
  562: nd1mas (Brazil), 
  563: alisson2169 (Brazil), 
  564: magu_gr1 (Brazil), 
  565: digosilva78 (Brazil), 
  566: ALKIS_1982 [2] (Greece), 
  567: docheff [2] (Bulgaria), 
  568: HighRsk (Brazil), 
  569: robert-debel (Denmark), 
  570: milDaBEST (Denmark), 
  571: WatiiiLooove (Canada), 
  572: Magko13 (Austria), 
  573: backtoblack98 [2] (Switzerland), 
  574: koluvan333 (Ukraine), 
  575: MBen10 [2] (United Kingdom), 
  576: Chappu56 (Germany), 
  577: Alessi@6666 (Germany), 
  578: tabi_stars (Chile), 
  579: Mathieu637 (Belgium), 
  580: pontanasdf (Sweden), 
  581: Gambl!ngKid (Ukraine), 
  582: ponoke (Estonia), 
  583: IMPERA 10 (Brazil), 
  584: Nik2787 (United Kingdom), 
  585: Portosz2 (Hungary), 
  586: vesenick9 (Brazil), 
  587: GeorgyV32 (Romania), 
  588: Zenyatta (Canada), 
  589: docheff (Bulgaria), 
  590: djdow (United Kingdom), 
  591: SlimSpadey21 (United Kingdom), 
  592: fred_vasco (Brazil), 
  593: BotsieAK (Belgium), 
  594: p_coxinha (Brazil), 
  595: 95norimyxxxo (Belarus), 
  596: c-kocou (Belarus), 
  597: MBen10 (United Kingdom), 
  598: YPIRANGA (Brazil), 
  599: JPMalicia (Brazil), 
  600: Kasaros187 (Greece), 
  601: TommyGunn609 (United Kingdom), 
  602: liketaehoon (South Korea), 
  603: marschurr (Brazil), 
  604: flash_guiz (United Kingdom), 
  605: serpantin1 (Kazakhstan), 
  606: 101funt186 (Ukraine), 
  607: pretinhouva (Brazil), 
  608: Mumtum23 (Brazil), 
  609: guille_555 (Argentina), 
  610: micky_EKS (Romania), 
  611: Bozo Bozal (Brazil), 
  612: shawniboy786 (Canada), 
  613: mononet313 (Argentina), 
  614: dokovia (Brazil), 
  615: oksmot (Denmark), 
  616: zomata35 (Finland), 
  617: Adil Mussin (Kazakhstan), 
  618: Agarraesta (Argentina), 
  619: stelili (Germany), 
  620: LikR-EZ [2] (Finland), 
  621: 4s4s4s (Lithuania), 
  622: Minotaur6 (United Kingdom), 
  623: Jay nuts bcc [2] (Greece), 
  624: yard_warrior [2] (Jamaica), 
  625: serb94 (Belarus), 
  626: Tchelo Shelby (Brazil), 
  627: Apple27285 (Ukraine), 
  628: fanatik221 (Ukraine), 
  629: mlo.netto (Brazil), 
  630: Makks42 (Germany), 
  631: sanuk7 (United Kingdom), 
  632: LikR-EZ (Finland), 
  633: vidoi [2] (Brazil), 
  634: OGC10 (Latvia), 
  635: BrunoPrado20 (Brazil), 
  636: TopTwix (Belarus), 
  637: Follenvie (Romania), 
  638: VTL8 (Brazil), 
  639: Serob922 (Armenia), 
  640: DEERV (Brazil), 
  641: Jay nuts bcc (Greece), 
  642: LuckyJyst (Ukraine), 
  643: KOORDINATOR1981 (Slovenia), 
  644: traian23 (Romania), 
  645: MIRAG3M (Brazil), 
  646: KirusRUS [2] (Vietnam), 
  647: cacopoker (Brazil), 
  648: vidoi (Brazil), 
  649: LehaHannibal (Belarus), 
  650: backtoblack98 (Switzerland), 
  651: 44eexx (Ukraine), 
  652: beefburger2 (United Kingdom), 
  653: haideee (Romania), 
  654: KirusRUS (Vietnam), 
  655: jorginho0111 (Brazil), 
  656: FANCYCELERiO (United Kingdom), 
  657: whity77 (Germany), 
  658: yard_warrior (Jamaica), 
  659: Benitoj19 (Argentina), 
  660: $$$CAMEL.T86 (Ukraine), 
  661: SantanaEvandro (Brazil), 
  662: ALKIS_1982 (Greece), 
You finished the tournament (eliminated at hand #257070852401).


