PokerStars Tournament #3916201917, No Limit Hold'em
  313: Mackan102 (Sweden), 
  314: GunsUp1 (United Kingdom), 
  315: PoisonMaster99 (Argentina), 
  316: Checkdex (Slovakia), 
  317: Leandro P150 (Brazil), 
  318: NotHereFish (Brazil), 
  319: flukeybob1 (Ireland), 
  320: Badliar96 (Denmark), 
  321: Malandron_22 (Brazil), 
  322: neverdixs (Bulgaria), 
  323: bertola12 (Brazil), 
  324: Xho Star84 (Albania), 
  325: Willardo35 (Austria), 
  326: ArtiniShivilsky (Brazil), 
  327: progzx (Denmark), 
  328: sixxmillion (Denmark), 
  329: XChrisCubeX (Germany), 
  330: RTP_Neto (Brazil), 
  331: ssslavosss [2] (Ukraine), 
  332: chartyd (United Kingdom), 
  333: Piraten17 (Denmark), 
  334: BubbleBoy297 (United Kingdom), 
  335: royalphill99 (United Kingdom), 
  336: ZeRoIsLoS (Germany), 
  337: NobOD31 (Switzerland), 
  338: arnoldinhoen (Denmark), 
  339: Otsat (Finland), 
  340: j0natansilv4 (Brazil), 
  341: Plenomonastor12 (Switzerland), 
  342: Lalalong24 (Greece), 
  343: BR All-in-e (Brazil), 
  344: kiuporto (Brazil), 
  345: BOCA950 (Brazil), 
  346: RodriguesDu (Brazil), 
  347: doom$witched [2] (United Kingdom), 
  348: MAKKAPAKK (United Kingdom), 
  349: tsikolaou (Greece), 
  350: Vi7u (Brazil), 
  351: DarkSkies21 (Brazil), 
  352: loukskywalker (Greece), 
  353: jonathan93xx (Germany), 
  354: GARIPAS [2] (Greece), 
  355: MikkiDiamond (United Kingdom), 
  356: Güngi82 (Switzerland), 
  357: lambdashow [2] (Brazil), 
  358: LFDEMETERKO (Brazil), 
  359: ssslavosss (Ukraine), 
  360: GPegado (Brazil), 
  361: Spirit[Rei] (Brazil), 
  362: Copiad1994 (Sweden), 
  363: blueboyzs (United Kingdom), 
  364: ALAMUT09 (Germany), 
  365: paddywarrem (United Kingdom), 
  366: touristgambler (Austria), 
  367: GgCuervo1908 [2] (Argentina), 
  368: alexdaas (Belarus), 
  369: GARIPAS (Greece), 
  370: joseane233 (Brazil), 
  371: Frodomugginz (United Kingdom), 
  372: arvas82 (Sweden), 
  373: shaenny (Brazil), 
  374: kostasleo (Greece), 
  375: July Van7 (Ukraine), 
  376: DTTD888 (Chile), 
  377: Ntnts4 (Greece), 
  378: coracy (Brazil), 
  379: lambdashow (Brazil), 
  380: GgCuervo1908 (Argentina), 
  381: Veliovliz930 (Bulgaria), 
  382: Dayeface (United Kingdom), 
  383: xPsybadek (Sweden), 
  384: doom$witched (United Kingdom), 

You finished in 4th place (eliminated at hand #257280573970).


