PokerStars Tournament #3918666753, No Limit Hold'em
  328: zMarvin7 (Brazil), 
  329: marboro men222 (Switzerland), 
  330: buzzerbeater99 [2] (Germany), 
  331: G.Prestess (Brazil), 
  332: cana'zim (Brazil), 
  333: kiakha145 (Denmark), 
  334: Xamps99 (Brazil), 
  335: regularfishf (Romania), 
  336: Kuki1010 (Germany), 
  337: Bozo Bozal (Brazil), 
  338: Un1Style (Finland), 
  339: HowieMcOne (Switzerland), 
  340: Izyach [2] (Germany), 
  341: Eglay (Brazil), 
  342: SimoDa39 (Romania), 
  343: Sakaritos (Sweden), 
  344: Nikolov95 (Bulgaria), 
  345: LucaasAK747 (Brazil), 
  346: theomatador (Brazil), 
  347: sherif_br (Brazil), 
  348: yasnaka (Japan), 
  349: SmiroleBro (Switzerland), 
  350: 69_sinwithme (Ukraine), 
  351: casmir070 (Greece), 
  352: tomo41 (United Kingdom), 
  353: tmsantos14 (Brazil), 
  354: Palladioom (Belgium), 
  355: pokermitsos (Germany), 
  356: KArro:(doido (Brazil), 
  357: ivmeister (United Kingdom), 
  358: GrozovaIra (Ukraine), 
  359: I7aJIaguHkA (Belarus), 
  360: Cipko83 (Ukraine), 
  361: MatheusAny (Brazil), 
  362: CaioP (Brazil), 
  363: AbulFadl (Estonia), 
  364: Hanxmeister22 (Finland), 
  365: PanthroMan (Brazil), 
  366: Louez23 [2] (Brazil), 
  367: lukaskopoker (Slovakia), 
  368: NineBe (Brazil), 
  369: goonchi (Uruguay), 
  370: kriso976 (Bulgaria), 
  371: eNeeo (Brazil), 
  372: Louez23 (Brazil), 
  373: robolutz (Germany), 
  374: buzzerbeater99 (Germany), 
  375: Fuuuuuuull (Brazil), 
  376: Willi-550 (Austria), 
  377: BaladeiroTV (Brazil), 
  378: mmoraissouza (Brazil), 
  379: sqmpork (Sweden), 
  380: ElconeJQ (New Zealand), 
  381: DonnaP17 (United Kingdom), 
  382: Paannts (Brazil), 
  383: leocastrob17 (Brazil), 
  384: SeveroGoneCrazy (Brazil), 
  385: IvoCongonhas (Brazil), 
  386: 216ben216 (Belarus), 
